id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
3257,"Mpesu is still available ladies and gentlemen. Free delivery around Centurion, Lyttelton, Thabatshwane, Valhalla, Clubview, Pretoria CBD, Doringkloof, Wierdapark, Irene, Rooihuiskraal
OperationFiela, OperationDudula PutSouthAficansFirst ",0,0,0,0,0,0
3258,"Agent ya Satan 🚮

OperationDudula
OperationFiela
PutSouthAficansFirst ",0,0,0,0,0,0
3259," Due to Illegal immigrants, porous borders, unpatriotic home Affairs officials ...it's matter of time our RSA  is  going to be vulnerable to hard core terrorism or outbreaks of viruses like Ebola ...this country is about to explode",1,0,0,0,0,0
3260,  He was furious and its disappointing to see that it is us South Africans that are selling our country to foreigners for extra cash 💔💔💔,1,0,0,0,0,0
3261,   Did u see the video of cops taking bribes from Nigerians in Kempton park? Our law enforcement has failed us citizens so bad hence u see people in the location supporting operation dudula,0,0,0,0,0,0
3262,"2020 lockdown forced Nomfundo to stop selling vetkoeks in JHB. She went to EC &amp;Started farming 5months later supplying SPARGS &amp;Schools with cabbage 

agriculture Nhlanhla Lux OperationFiela Tebogo Tulz Ntuthuko Shoba Pirates YouthTourismJobs BetwaySquad ",0,0,0,0,0,0
3263," This home affairs ID/Passports issue is TREASON of the highest order and must be treated as such, hence SA is in such a mess of illegal immigration, murder, CIT, Rape, drugs etc 🤬     OperationDudula OperationFiela",0,0,0,0,0,0
3264,"  Before OperationDudula police were sleeping on duty. We report crimes but nothing is being done. OperationDudula must work with police. Like a movement called, Iskebhe in rural areas that deals with stock theft",0,0,0,0,0,0
3265,"Kelvin Momo is KING!! There’s no yanos album that beats Ivy League, fck what ya heard 🎵🎹 KelvinMomo OperationFiela OperationDudula ",0,0,0,0,0,0
3266,    ,0,0,0,0,0,0
3267, Madiba... This thing is not about illegal immigrants. ,0,0,0,0,0,0
3268,Long live nhlanhlalux ,0,0,0,0,0,0
3269,Now Dudula members are fighting with Police in JHB in Support of Nhlanhla Lux ai 🤷🏽‍♂️🙄😒 ,0,0,0,0,0,0
3270,"Some people in these streets talk as if eff embraces crime, while they know exactly where eff stands when it comes to crime. The only thing that eff is against is ill treatment of black Africans, while Chinese &amp; whites who are foreigners in South Africa are treated like kings🤴",0,0,0,0,0,0
3271,"Let's be honest, what makes you think Nhlanhla Lux doesn't have the interests of the people at heart? And don't tell me it's because he took pictures with yt folks",0,0,0,0,0,0
3272,"OperationDudula
Those who are in polokwane, please tag me whenever there's a movement parade .",0,0,0,0,0,0
3273,"Nhlanhla lux will be found guilty for the charges he is facing, he would have been a hero if he found those drugs.

Remember its not what you know, its what you can proof..
   POWERDrive",0,0,0,0,0,0
3274,  How much did she make for her to owe SARS R50m? ,0,0,0,0,0,0
3275,    These aren’t hooligans or vigilante according to ,0,0,0,0,0,0
3276,"    Nhlanhla sent himself to jail, but breaking an entry into a citizens house, vandelising his place and threatening him. The EFF cares about Africans and as such we assisted the man to lay a charge against that lux gangster. Did you enjoy the breakdown? 😉",0,0,0,0,0,0
3277,  Khumbudzo whn was EFF allowed illegal immigrants. EFF is  the one who is controlling boarders ?.problem is your government .Give us fact,0,0,0,0,0,0
3278,We must protect Nhlanhla Lux with our lives.,0,0,0,0,0,0
3279,"   If we don't fight for it, more harm is coming! 🤞🏽",0,0,0,0,0,0
3280,"  We love them, they're our brothers and sisters but they must be documented that's it.",0,0,0,0,0,0
3281,"  That Ramerafe Character is a Drug User and his Nephew is a Drug Dealer, South African Politicians are behind this Drug Syndicate that is why they are against Operationdudula, Buts its Okay we will expose them.",1,0,0,0,0,0
3282,Nhlanhla Lux,0,0,0,0,0,0
3283,"     Hehehe,damn why didn't I think of that,this back and forth is done!",0,0,0,0,0,0
3284," The conversation I had with my friend this morning, it's upon us citizens to liberate ourselves. No political party will ever do that.
Our country is under siege and we need to stand united rather than being divided. 
OperationDudula ✊🏽",0,0,0,0,0,0
3285,"Lol you forgot to say they don't live in the township like us where foreigners piss on us,or you wanted something to suit your agenda?. 🤣🤣🤣😂🤷‍♂️ ",1,0,0,0,0,0
3286,"I did say Nhlanhla Lux was walking on a dangerous path.. 

Look now.",0,0,0,0,0,0
3287,"FreeNhlanhlaLux

 ",0,0,0,0,0,0
3288,"Almost all government depts are riddled with corruption, ID/Passports at Home Affairs / Immigration, Licences at Transport Dept, Police taking bribes, Health Dept, Public Works etc, SA is a mess!! 🤦🏾‍♂️🇿🇦  OperationDudula",0,0,0,0,0,0
3289,OperationDudula ,0,0,0,0,0,0
3290, A broken criminal justice system is what allows crime to flourish. Criminals( Locals and foreigners) then take advantage.when the system works and there are consequences crime is low.,0,0,0,0,0,0
3291,Protect Nhlanhla Lux at all costs! That's my leader right there!,0,0,0,0,0,0
3292,We are behind you nhlanhla lux,0,0,0,0,0,0
3293,Nhlanhla Lux ✊👊 ,0,0,0,0,0,0
3294,Nhlanhla Lux the entire neighborhood of Soweto is with you soldier 👊 ,0,0,0,0,0,0
3295, Why you are so obsessed with Nhlanhla Lux; mfana kaMalema??,0,0,0,0,0,0
3296,"  In the absence of a government willing to work, such will happen, I doubt Lux gave out such a directive though.",0,0,0,0,0,0
3297,"Where are those charlatan celebrities always complaining about their housemaids stealing freebies from sponsors? Basekhona?

In other news i hear some are already comparing Nhlanhla Lux to Chris Hani 🙊😢🤧

He apparently stole R300, drives a supercar but yea...",0,0,0,0,0,0
3298,"OperationDudula What is not said about Operation Dudula is the public's loss of confidence in a criminal justice system. As a result, the ordinary citizens have taken it upon themselves to deal with the wrongdoings in their communities.",0,0,0,0,0,0
3299,"Eskae Amigo ft.  x  -Kwaz Ban out now on all digital stores. Help me spread the word with a RT. Link⬇️

kwazban amigo allday hiphop viral rap nasty c | drake | uncle waffles | malema |nhlanhla lux | inno ",0,0,0,0,0,0
3300,updateAtnoon Thumbs up Minister Dr Aron Motsoaledi. Arrest them  Minister don't listen to Malema. Illegal immigrants. They are a real problem HomeAffairs ,0,0,0,0,0,0
3301,   It's a ploy to ensure he is not part of the Durban launch of Operation Dudula,0,0,0,0,0,0
3302,"We support Nhlanhla Lux ✊🇿🇦💯💯
OperationDudula 
PutSouthAficansFirst 
Dudulamovement ",0,0,0,0,0,0
3303,"Is Dudula an NPO, Civil organization or political party? How are they different from the inďians in Phoenix who took the law in their own hands during  the July unrest? 

nhlanhla_lux",0,0,0,0,0,0
3304,"You cannot compare oversight visits from a legitimate political party which is part of government and gives direction in terms of the legislative framework of this country with a bunch of vigilantes who claim to be members of an imaginary parliament in Soweto. 
nhlanhla_lux EFF",0,0,0,0,0,0
3305,"Don’t worry much about what this Operation Dudula is, the infighting is brewing, give it time you know who their handlers are and what their plans were.",0,0,0,0,0,0
3306,You can’t ignore the fact that Nhlanhla lux is doing a great job. Politics aside,0,0,0,0,0,0
3307,So he’s spending the weekend in custody 🤔nhlanhla_lux,0,0,0,0,0,0
3308,for the past week 'Zimbabweans' have not trended on twitter I guess the spotlight being on  has take off some of the heat .,0,0,0,0,0,0
3309,"Baby steps neh...😅

Welcome home sister, we are Nhlanhla Lux 🇿🇦✊
OperationDudula 
PutSouthAfricansFirst  ",0,0,0,0,0,0
3310," And with all that is happening, let's not forget this is a cry out for South Africans asking for illegal foreigners to leave the country so that we deal with our social ills better. Why is this hard mara heh?? 😏",1,0,0,0,0,0
3311,"nhlanhla_lux nhlanhlalux
nhlanhla is my hero 💪 ""uyiqhawe nkunzi yombhemu"" 🤞 ",1,0,0,0,0,0
3312,"   Lol,that will stop OperationDudula right?. 😂🤦‍♂️",1,0,0,0,0,0
3313,"Nhlanhla Lux I salute you my brother. Uyinja kakhulu. Big dog!!
OperationDudula",1,0,0,0,0,0
3314,"   Have you ever attended the court when that zimbo guy who raped and killed 7 women in limpopo, was she there?
operationdudula 
🤦🏽‍♂️South Africa ",0,0,0,0,0,0
3315,"Our celebrities have nothing to say about OperationDudula and EFF thugs because they get gigs from politics. Shameful
Only influencers can say something at least. Politicians are bigger than celebrities in this country.",0,0,0,0,0,0
3316,🤣🤣🤣  👇 ,0,0,0,0,0,0
3317,"Lux said the OperationDudula members must not fight........ I can name few leaders who have failed to calm their people,their group of thugs,what a man............. If it was that guy he would have said attack on national tv👌🙌💪",0,0,0,0,0,0
3318,     👊🏾,0,0,0,0,0,0
3319,"   Broer, I was only referring to the violence that was directed to those stores, yes we all agree that they were wrong but the violence which was perpetrated by the EFF was not justified. OperationDudula was wrong to visit an alleged drug dealer. We're all failed by the ANC regime",0,0,0,0,0,0
3320,Politicians feathers have been ruffled OperationDudula ,0,0,0,0,0,0
3321,"Once upon a time 💔🇿🇦

Apologies fellow South Africans 🙏🙏
High discipline, high morale... morning ✊
OperationDudula
PutSouthAficansFirst ",0,0,0,0,0,0
3322,"Oh well he then got arrested after the show.
Nhlanhla Lux
nhlanhlalux OperationDudula ",0,0,0,0,0,0
3323,"Nhlanhla Lux is just a boy who took the same opportunity Julius Malema took when Pravin and his Principals in London had him by the balls. They crushed him and from his ashes, they manufactured this Gucci revolutionary.  Nhlanhla arrest is same as Pauli VBS assault on Juju&amp;Floyd",0,0,0,0,0,0
3324,"This is what the EFFools wants to protect, whilst Malema's family lives in a lavish gated house provided by an illegal cigarette kingpin.
Now Nhlanhla Lux was arrested for being in the right side of history. ",0,0,0,0,0,0
3325,Kana there are some South Africans who think the arrest of Nhlanhla Lux will make him a Political Prisoner… he is just a Thug and a Criminal that one. Not a hero🤞 ,0,0,0,0,0,0
3326,So nhlanhlalux slept at home.🤣🤣🤣,0,0,0,0,0,0
3327,"   Regarding the Dudula matter, our government &amp; state agencies especially Home Affairs &amp; Law Enforcement have failed &amp; need to get on top of this issue of undocumented immigrants fast, things are spinning out of control &amp; this is a threat.",0,0,0,0,0,0
3328,       Is but alarm,0,0,0,0,0,0
3329,Update on nhlanhlalux,0,0,0,0,0,0
3330,"Cassel Mathale... Remember this name. 

PutSouthAficansFirst OperationDudula Malema Standard bank Nhlanhla Lux Tebogo ",0,0,0,0,0,0
3331,Nhlanhla Lux appreciation Post ❤️👌 ,0,0,0,0,0,0
3332," No ways, ANC hate us as OperationDudula boss",0,0,0,0,0,0
3333,"I dont think Lux would wana loose???  
 ",0,0,0,0,0,0
3334,     It actually happened podcast  yesterday show from 11:45 a m hear what happens there again be ready to always learn don't just be vile from an ignorant point of your own views these things happen it happened yesterday with Ramaphosa and Clement.,0,0,0,0,0,0
3335,According to this guy it's nearly impossible to get a passport in Zimbabwe + it's too costly hence almost all of them choose to enter 🇿🇦 illegally PutSouthAficansFirst OperationDudula,0,0,0,0,0,0
3336,"Mara what has WhatsApp did to this lady🤔🤭

TheWifeShowmax nhlanhlalux BafanaBafana ",0,0,0,0,0,0
3337,This guy says he is leaving  because of the nhlanhlalux issue. I said he must come join . I almost got a beating ekuseni yhooo 😭,1,0,0,0,0,0
3338,"Foreigners cannot do the crimes they’re involved in without the help of locals. FACT!!!

Look at the CIT heists, there’s always a SAPS or Hawks official. ",0,0,0,0,0,0
3339,The enemy is still celebrating his arrest even now bcuz media ignored his release 🤣 😂 😆 PutSouthAficansFirst nhlanhlalux ,0,0,0,0,0,0
3340,Clean Soweto please drugs are sold like sweets. Help Molapo is worse Moroka Police Station are the once how are selling and collecting money from the    OperationDudula,0,0,0,0,0,0
3341,Nhlanhla Lux's arrest is still trending but his release is ignored...the guy was released even before 00:00 last night by IkeKhumalo ...PutSouthAfricansFirst,0,0,0,0,0,0
3342,OperationDudula ,0,0,0,0,0,0
3343,"Our new found ""HERO"" we are NhlanhlaLux and NhlanhlaLux is us🤞🏿✊🏿💪🏿 ",0,0,0,0,0,0
